date,neutral,rank_home,total_points_home,rank_change_home,rank_away,total_points_away,rank_change_away,winner,home_goals_avg,away_goals_avg,home_win_avg,away_win_avg,home_last_wins,away_last_wins,home_team_encoded,away_team_encoded,confederation_home_encoded,confederation_away_encoded,tournament_encoded
2023-06-17,True,170.0,975.81,-1.0,175.0,960.4,2.0,0,2.0,0.42857142857142855,0.5714285714285714,0.0,3,2,79,74,2,2,44
2023-06-18,False,180.0,932.02,0.0,102.0,1200.18,1.0,0,1.0,1.1428571428571428,0.2857142857142857,0.5714285714285714,0,1,117,96,1,1,57
2023-06-18,False,13.0,1653.77,0.0,47.0,1442.66,-6.0,0,2.0,1.4285714285714286,0.5714285714285714,0.42857142857142855,3,2,192,35,2,2,19
2023-06-18,False,35.0,1500.67,-4.0,163.0,993.36,-2.0,0,2.142857142857143,1.1428571428571428,0.7142857142857143,0.42857142857142855,0,0,56,169,1,1,42
2023-06-18,False,48.0,1440.65,2.0,140.0,1079.17,-2.0,0,0.7142857142857143,0.8571428571428571,0.2857142857142857,0.14285714285714285,0,0,143,131,3,2,42
2023-06-19,True,98.0,1210.17,1.0,107.0,1186.26,0.0,0,0.5714285714285714,2.2857142857142856,0.14285714285714285,0.5714285714285714,0,0,18,97,5,5,79
2023-06-19,False,78.0,1307.41,2.0,153.0,1030.52,0.0,0,1.8571428571428572,0.8571428571428571,0.5714285714285714,0.2857142857142857,4,0,89,4,5,5,79
2023-06-19,False,56.0,1405.31,0.0,211.0,759.12,0.0,0,1.1428571428571428,0.0,0.42857142857142855,0.0,2,0,65,155,5,5,79
2023-06-19,False,43.0,1465.7,-1.0,26.0,1538.95,-2.0,0,1.7142857142857142,0.8571428571428571,0.7142857142857143,0.14285714285714285,0,1,186,198,5,5,79
2023-06-19,True,30.0,1530.04,4.0,172.0,972.79,5.0,0,1.7142857142857142,0.7142857142857143,0.5714285714285714,0.42857142857142855,0,1,190,115,5,5,79
2023-06-19,False,97.0,1224.08,2.0,132.0,1110.55,-1.0,0,1.1428571428571428,1.2857142857142858,0.14285714285714285,0.2857142857142857,0,1,9,101,5,5,79
2023-06-19,False,49.0,1436.31,1.0,201.0,854.72,1.0,0,1.4285714285714286,0.7142857142857143,0.42857142857142855,0.2857142857142857,2,0,150,72,5,5,79
2023-06-19,False,2.0,1838.45,-1.0,52.0,1433.01,1.0,0,2.5714285714285716,2.0,0.8571428571428571,0.7142857142857143,1,1,66,73,5,5,79
2023-06-20,False,33.0,1504.24,-3.0,146.0,1068.53,2.0,0,1.7142857142857142,0.14285714285714285,0.7142857142857143,0.0,3,0,83,107,5,5,79
2023-06-20,False,32.0,1508.24,-2.0,22.0,1558.7,-1.0,0,1.4285714285714286,2.4285714285714284,0.5714285714285714,0.8571428571428571,3,2,12,174,5,5,79
2023-06-20,False,171.0,972.91,-3.0,23.0,1553.76,1.0,0,1.2857142857142858,1.0,0.42857142857142855,0.5714285714285714,0,3,119,146,5,5,79
2023-06-20,False,44.0,1463.77,1.0,111.0,1179.45,1.0,0,1.2857142857142858,0.8571428571428571,0.42857142857142855,0.2857142857142857,5,0,137,49,5,5,79
2023-06-20,False,95.0,1229.69,-1.0,90.0,1246.75,0.0,0,1.5714285714285714,0.7142857142857143,0.7142857142857143,0.14285714285714285,1,1,197,176,0,0,42
2023-06-20,False,16.0,1631.29,0.0,165.0,986.2,-3.0,0,2.142857142857143,2.2857142857142856,0.7142857142857143,0.8571428571428571,0,0,193,48,3,2,42
2023-06-20,False,138.0,1082.13,-7.0,159.0,1007.46,1.0,0,2.142857142857143,2.142857142857143,0.8571428571428571,0.7142857142857143,1,0,112,142,0,4,42
2023-06-20,False,20.0,1588.59,0.0,21.0,1561.2,0.0,0,1.8571428571428572,1.0,0.42857142857142855,0.5714285714285714,1,1,93,144,0,3,42
2023-06-20,True,41.0,1478.13,0.0,39.0,1491.12,7.0,0,1.2857142857142858,1.0,0.7142857142857143,0.42857142857142855,4,0,55,46,3,2,42
2023-06-20,False,36.0,1500.52,-6.0,77.0,1311.51,-1.0,0,2.4285714285714284,2.857142857142857,0.8571428571428571,0.8571428571428571,2,2,157,69,5,5,79
2023-06-21,False,101.0,1200.66,-5.0,195.0,861.18,0.0,0,1.5714285714285714,0.2857142857142857,0.7142857142857143,0.0,4,1,85,139,0,0,71
2023-06-21,True,143.0,1071.92,-5.0,174.0,963.1,-1.0,0,1.0,1.2857142857142858,0.5714285714285714,0.5714285714285714,5,0,98,127,0,0,71
2023-06-22,True,99.0,1202.74,-1.0,192.0,883.88,0.0,0,0.14285714285714285,0.8571428571428571,0.14285714285714285,0.42857142857142855,1,1,102,16,0,0,71
2023-06-22,True,154.0,1024.72,-2.0,185.0,906.36,0.0,0,1.2857142857142858,0.42857142857142855,0.5714285714285714,0.14285714285714285,5,0,113,23,0,0,71
2023-06-24,False,101.0,1200.66,-5.0,174.0,963.1,-1.0,0,2.142857142857143,1.2857142857142858,0.8571428571428571,0.5714285714285714,5,0,85,127,0,0,71
2023-06-25,True,192.0,883.88,0.0,154.0,1024.72,-2.0,0,0.7142857142857143,1.5714285714285714,0.42857142857142855,0.7142857142857143,1,4,16,113,0,0,71
2023-06-25,True,87.0,1275.96,0.0,61.0,1388.61,1.0,0,3.5714285714285716,1.0,0.8571428571428571,0.2857142857142857,1,0,80,149,2,0,43
2023-06-25,True,15.0,1631.87,0.0,80.0,1300.38,-1.0,0,1.1428571428571428,0.8571428571428571,0.5714285714285714,0.42857142857142855,4,1,118,81,2,2,43
2023-06-27,True,174.0,963.1,-1.0,195.0,861.18,0.0,0,1.2857142857142858,0.14285714285714285,0.5714285714285714,0.0,2,3,127,139,0,0,71
2023-06-27,True,116.0,1164.64,-3.0,165.0,986.2,-3.0,0,1.0,1.8571428571428572,0.42857142857142855,0.7142857142857143,4,1,76,48,2,2,43
2023-06-28,True,99.0,1202.74,-1.0,154.0,1024.72,-2.0,0,0.8571428571428571,1.5714285714285714,0.2857142857142857,0.5714285714285714,4,0,102,113,0,0,71
2023-06-30,False,47.0,1443.98,1.0,65.0,1357.39,-3.0,0,2.142857142857143,1.2857142857142858,0.7142857142857143,0.42857142857142855,3,1,151,1,5,5,25
2023-07-01,False,100.0,1204.9,-1.0,102.0,1201.74,3.0,0,2.142857142857143,1.0,0.8571428571428571,0.42857142857142855,0,2,85,102,0,0,71
2023-07-01,True,141.0,1084.34,-2.0,192.0,889.5,0.0,0,1.7142857142857142,1.2857142857142858,0.7142857142857143,0.5714285714285714,0,0,98,16,0,0,71
2023-07-02,True,81.0,1296.42,1.0,87.0,1275.96,0.0,0,0.5714285714285714,3.5714285714285716,0.2857142857142857,0.8571428571428571,3,2,81,80,2,2,43
2023-07-04,False,100.0,1204.9,-1.0,141.0,1084.34,-2.0,0,1.8571428571428572,1.8571428571428572,0.8571428571428571,0.8571428571428571,1,1,85,98,0,0,71
2023-07-04,True,45.0,1454.12,-2.0,166.0,984.84,1.0,0,1.4285714285714286,1.4285714285714286,0.42857142857142855,0.5714285714285714,5,0,35,48,2,2,43
2023-07-08,True,57.0,1399.23,-1.0,58.0,1393.52,-3.0,0,1.0,1.1428571428571428,0.42857142857142855,0.42857142857142855,0,1,141,149,2,0,43
2023-07-08,True,14.0,1639.19,-1.0,42.0,1478.3,3.0,0,1.7142857142857142,0.7142857142857143,0.7142857142857143,0.14285714285714285,5,0,118,46,2,2,43
2023-07-09,False,11.0,1673.34,-2.0,45.0,1454.12,-2.0,0,2.2857142857142856,1.7142857142857142,0.7142857142857143,0.42857142857142855,3,2,192,35,2,2,43
2023-07-16,True,14.0,1639.19,-1.0,57.0,1399.23,-1.0,0,1.8571428571428572,1.5714285714285714,0.7142857142857143,0.7142857142857143,5,0,118,141,2,2,43
2015-06-06,False,204.0,8.0,0.0,50.0,635.0,-11.0,1,0.2857142857142857,1.1428571428571428,0.0,0.42857142857142855,0,0,4,59,5,1,42
2004-05-29,True,161.0,224.0,-1.0,154.0,255.0,0.0,1,2.5714285714285716,3.142857142857143,0.5714285714285714,0.7142857142857143,0,5,195,165,4,4,66
2021-10-12,False,109.0,1176.28,-6.0,96.0,1240.87,5.0,1,1.2857142857142858,0.5714285714285714,0.5714285714285714,0.14285714285714285,1,0,97,69,5,5,40
2015-01-13,True,106.0,308.0,-1.0,64.0,523.0,1.0,1,0.5714285714285714,1.0,0.2857142857142857,0.42857142857142855,1,0,26,31,1,1,42
2010-11-17,True,37.0,673.0,-2.0,75.0,443.0,2.0,1,1.2857142857142858,1.4285714285714286,0.5714285714285714,0.42857142857142855,0,0,67,158,1,1,42
2010-06-26,True,14.0,957.0,0.0,32.0,800.0,0.0,1,1.7142857142857142,0.7142857142857143,0.5714285714285714,0.42857142857142855,0,1,192,71,2,1,39
2018-10-11,False,19.0,1536.0,0.0,9.0,1597.0,0.0,1,1.0,3.142857142857143,0.42857142857142855,0.8571428571428571,1,0,198,170,5,5,42
2001-07-19,False,109.0,404.0,-1.0,29.0,621.0,2.0,1,1.4285714285714286,4.714285714285714,0.2857142857142857,1.0,0,0,112,156,0,0,42
2013-02-06,False,17.0,949.0,0.0,2.0,1437.0,0.0,1,1.1428571428571428,2.7142857142857144,0.5714285714285714,0.7142857142857143,3,0,66,70,5,5,42
2012-11-29,True,148.0,168.0,-1.0,124.0,270.0,9.0,1,1.5714285714285714,2.2857142857142856,0.5714285714285714,0.2857142857142857,2,1,140,15,0,0,42
2003-06-11,False,61.0,528.0,-4.0,26.0,640.0,0.0,1,1.2857142857142858,1.5714285714285714,0.5714285714285714,0.7142857142857143,0,0,61,47,5,5,79
2015-07-26,True,76.0,437.0,11.0,40.0,697.0,17.0,1,0.7142857142857143,1.8571428571428572,0.5714285714285714,0.5714285714285714,1,4,92,118,2,2,43
2013-05-31,True,44.0,634.0,0.0,55.0,560.0,0.0,1,0.8571428571428571,0.8571428571428571,0.2857142857142857,0.14285714285714285,0,0,186,164,5,5,42
2021-06-06,False,96.0,1244.86,0.0,44.0,1441.43,0.0,1,0.7142857142857143,1.0,0.2857142857142857,0.7142857142857143,0,1,108,157,5,5,42
2006-01-21,True,35.0,660.0,-1.0,42.0,626.0,0.0,1,2.2857142857142856,2.0,0.8571428571428571,0.7142857142857143,0,1,123,91,1,1,6
2020-09-07,False,49.0,1430.0,0.0,19.0,1559.0,0.0,1,2.2857142857142856,2.0,0.42857142857142855,0.7142857142857143,0,0,25,146,5,5,80
2017-06-11,False,55.0,635.0,-8.0,66.0,544.0,0.0,1,1.4285714285714286,0.8571428571428571,0.42857142857142855,0.2857142857142857,1,0,89,1,5,5,40
2022-01-19,True,106.0,1177.14,0.0,36.0,1478.78,0.0,1,1.0,1.7142857142857142,0.2857142857142857,0.8571428571428571,0,0,78,133,1,1,6
2000-05-30,False,39.0,563.0,3.0,24.0,622.0,3.0,1,1.5,0.0,0.5,0.0,0,0,150,157,5,5,42
2001-07-23,True,2.0,795.0,0.0,48.0,578.0,-3.0,1,1.1428571428571428,2.7142857142857144,0.42857142857142855,0.5714285714285714,0,0,27,81,3,2,30
2006-09-02,False,30.0,805.0,0.0,67.0,456.0,-3.0,1,1.1428571428571428,0.42857142857142855,0.42857142857142855,0.14285714285714285,0,0,146,65,5,5,79
2004-12-12,False,120.0,397.0,3.0,153.0,266.0,3.0,1,1.4285714285714286,0.7142857142857143,0.42857142857142855,0.2857142857142857,2,2,112,125,0,0,5
2016-06-07,False,181.0,93.0,3.0,164.0,150.0,0.0,1,1.2857142857142858,1.5714285714285714,0.2857142857142857,0.2857142857142857,1,4,16,180,0,0,2
2005-01-09,False,95.0,481.0,-3.0,76.0,532.0,-5.0,1,2.0,1.7142857142857142,0.42857142857142855,0.7142857142857143,1,0,80,48,2,2,18
2005-11-12,False,89.0,507.0,1.0,1.0,840.0,0.0,1,1.4285714285714286,2.7142857142857144,0.42857142857142855,0.7142857142857143,0,0,191,27,0,3,42
2021-03-29,True,193.0,897.0,0.0,73.0,1332.0,1.0,1,0.5714285714285714,2.4285714285714284,0.14285714285714285,0.7142857142857143,0,0,37,35,2,2,40
2009-11-14,False,79.0,417.0,5.0,24.0,848.0,10.0,1,1.0,1.5714285714285714,0.5714285714285714,0.7142857142857143,0,1,138,11,0,0,2
2018-05-29,True,56.0,549.0,0.0,152.0,164.0,0.0,1,1.2857142857142858,1.0,0.42857142857142855,0.42857142857142855,0,0,1,97,5,5,42
2021-11-13,False,56.0,1414.92,-1.0,60.0,1403.96,5.0,1,0.5714285714285714,0.7142857142857143,0.2857142857142857,0.42857142857142855,2,1,25,65,5,5,40
2012-12-07,True,181.0,71.0,3.0,33.0,719.0,-1.0,1,1.1428571428571428,1.4285714285714286,0.2857142857142857,0.5714285714285714,0,0,75,11,0,0,37
2022-02-01,True,86.0,1268.54,1.0,33.0,1507.24,0.0,1,1.0,2.4285714285714284,0.14285714285714285,1.0,0,4,176,168,0,0,40
2019-03-26,False,128.0,1119.0,-1.0,149.0,1061.0,0.0,1,1.4285714285714286,0.8571428571428571,0.42857142857142855,0.42857142857142855,1,4,131,76,2,2,42
2014-11-12,False,68.0,481.0,-8.0,88.0,369.0,7.0,1,1.4285714285714286,0.42857142857142855,0.42857142857142855,0.2857142857142857,2,0,137,61,5,5,42
2017-06-26,True,106.0,326.0,1.0,115.0,303.0,5.0,1,0.7142857142857143,2.4285714285714284,0.5714285714285714,0.7142857142857143,2,2,124,201,1,1,27
2017-11-08,False,108.0,303.0,-1.0,163.0,121.0,3.0,1,0.8571428571428571,2.0,0.14285714285714285,0.42857142857142855,0,0,131,54,2,2,42
2006-04-10,False,143.0,294.0,0.0,141.0,297.0,0.0,1,1.0,1.4285714285714286,0.5714285714285714,0.42857142857142855,0,2,16,180,0,0,3
2003-05-31,False,23.0,645.0,-2.0,21.0,656.0,0.0,1,0.7142857142857143,1.0,0.5714285714285714,0.42857142857142855,1,1,93,168,0,0,42
2002-02-12,True,23.0,663.0,0.0,38.0,613.0,1.0,1,2.0,1.7142857142857142,0.7142857142857143,0.5714285714285714,0,0,186,55,5,3,42
2019-10-15,False,182.0,928.0,0.0,15.0,1583.0,-1.0,1,0.14285714285714285,2.4285714285714284,0.0,0.8571428571428571,0,3,106,90,5,5,79
2018-09-06,False,55.0,1392.0,-1.0,47.0,1416.0,-2.0,1,1.1428571428571428,1.1428571428571428,0.42857142857142855,0.42857142857142855,0,2,164,30,5,5,80
2011-07-02,False,177.0,55.0,-1.0,100.0,331.0,0.0,1,0.8571428571428571,1.7142857142857142,0.2857142857142857,0.7142857142857143,1,3,102,98,0,0,42
2021-07-16,True,136.0,1089.43,0.0,50.0,1423.4,0.0,1,3.0,0.42857142857142855,0.7142857142857143,0.0,0,2,173,46,2,2,43
2019-10-13,False,102.0,1212.0,2.0,16.0,1580.0,1.0,1,0.7142857142857143,3.0,0.2857142857142857,0.7142857142857143,0,1,61,70,5,5,79
2004-02-21,True,203.0,14.0,0.0,94.0,467.0,1.0,1,0.0,2.2857142857142856,0.0,0.42857142857142855,0,1,188,80,2,2,40
2003-06-07,False,128.0,346.0,1.0,88.0,463.0,1.0,1,0.2857142857142857,0.8571428571428571,0.0,0.14285714285714285,0,1,115,49,5,5,79
2012-09-11,False,14.0,984.0,-1.0,22.0,843.0,1.0,1,1.8571428571428572,1.7142857142857142,0.7142857142857143,0.7142857142857143,3,2,40,42,3,3,40
2002-12-09,True,106.0,401.0,0.0,86.0,464.0,-4.0,1,1.4285714285714286,2.0,0.5714285714285714,0.5714285714285714,0,0,172,96,1,1,16
2017-01-23,True,103.0,330.0,1.0,36.0,713.0,1.0,1,2.0,1.1428571428571428,0.7142857142857143,0.5714285714285714,0,0,201,185,1,1,6
2008-09-10,False,43.0,644.0,-1.0,152.0,145.0,0.0,1,1.7142857142857142,0.42857142857142855,0.5714285714285714,0.14285714285714285,2,0,175,108,5,5,40
2012-02-29,False,158.0,135.0,-2.0,69.0,477.0,11.0,1,0.7142857142857143,1.1428571428571428,0.14285714285714285,0.7142857142857143,0,0,110,36,1,1,7
2014-03-05,False,115.0,268.0,-2.0,100.0,330.0,-5.0,1,0.7142857142857143,1.2857142857142858,0.2857142857142857,0.8571428571428571,2,3,111,201,1,1,42
2020-09-06,False,115.0,1174.0,0.0,54.0,1409.0,0.0,1,1.2857142857142858,1.0,0.42857142857142855,0.42857142857142855,0,0,97,73,5,5,80
2011-09-02,False,202.0,2.0,0.0,71.0,456.0,1.0,1,0.2857142857142857,1.4285714285714286,0.0,0.2857142857142857,0,4,4,9,5,5,79
2004-08-18,False,89.0,495.0,3.0,13.0,712.0,1.0,1,2.2857142857142856,2.2857142857142856,0.5714285714285714,0.5714285714285714,0,1,12,70,5,5,42
2020-09-06,False,135.0,1082.0,0.0,110.0,1181.0,0.0,1,0.14285714285714285,0.5714285714285714,0.14285714285714285,0.2857142857142857,0,1,4,63,5,5,80
2022-09-27,True,43.0,1473.82,0.0,13.0,1640.95,0.0,1,1.5714285714285714,2.2857142857142856,0.5714285714285714,0.8571428571428571,0,0,35,193,2,3,42
2001-02-18,False,107.0,393.0,0.0,60.0,528.0,0.0,1,1.8571428571428572,1.2857142857142858,0.5714285714285714,0.42857142857142855,0,0,138,65,0,5,42
2009-04-01,False,130.0,243.0,-10.0,88.0,393.0,-2.0,1,1.0,1.2857142857142858,0.2857142857142857,0.42857142857142855,0,0,95,18,5,5,40
2004-03-31,False,56.0,548.0,3.0,31.0,649.0,3.0,1,0.8571428571428571,2.0,0.42857142857142855,0.7142857142857143,0,0,157,151,5,5,42
2017-01-09,True,57.0,587.0,0.0,94.0,368.0,1.0,1,2.142857142857143,0.2857142857142857,0.8571428571428571,0.0,0,0,123,65,1,5,42
2006-01-22,True,49.0,609.0,0.0,77.0,541.0,-2.0,1,1.7142857142857142,1.4285714285714286,0.2857142857142857,0.7142857142857143,0,0,167,77,1,1,6
2003-04-30,False,59.0,530.0,-5.0,61.0,528.0,4.0,1,1.0,1.1428571428571428,0.42857142857142855,0.2857142857142857,0,0,157,12,5,5,42
2018-12-31,True,116.0,1171.0,2.0,100.0,1229.0,0.0,1,1.5714285714285714,2.5714285714285716,0.5714285714285714,1.0,2,3,145,197,0,0,42
2020-10-14,False,8.0,1628.0,2.0,2.0,1744.0,0.0,1,2.142857142857143,2.857142857142857,0.7142857142857143,1.0,0,3,47,66,5,5,80
2011-07-28,False,154.0,133.0,8.0,92.0,353.0,0.0,1,0.14285714285714285,0.5714285714285714,0.14285714285714285,0.14285714285714285,0,1,82,156,0,0,40
2014-03-05,False,64.0,550.0,10.0,9.0,1125.0,-1.0,1,1.7142857142857142,2.857142857142857,0.5714285714285714,0.8571428571428571,0,2,167,27,1,3,42
2006-10-08,False,49.0,580.0,-3.0,23.0,830.0,-2.0,1,2.2857142857142856,1.4285714285714286,0.7142857142857143,0.7142857142857143,0,1,168,71,0,1,42
2004-03-31,False,108.0,430.0,0.0,27.0,653.0,-1.0,1,0.7142857142857143,1.5714285714285714,0.14285714285714285,0.7142857142857143,0,1,162,93,0,0,40
2011-10-07,False,97.0,359.0,-15.0,77.0,442.0,9.0,1,0.8571428571428571,1.1428571428571428,0.14285714285714285,0.14285714285714285,0,2,13,12,5,5,79
2008-10-15,False,39.0,680.0,5.0,5.0,1258.0,1.0,1,1.7142857142857142,2.142857142857143,0.42857142857142855,0.7142857142857143,0,1,137,128,5,5,40
2009-09-09,False,67.0,481.0,0.0,6.0,1129.0,0.0,1,0.5714285714285714,2.142857142857143,0.42857142857142855,0.7142857142857143,0,2,198,152,5,5,40
2022-03-27,True,163.0,995.94,1.0,175.0,958.87,-1.0,1,1.0,2.142857142857143,0.2857142857142857,0.42857142857142855,1,4,17,79,2,2,42
2023-03-28,False,150.0,1049.66,0.0,67.0,1350.36,0.0,1,0.5714285714285714,1.2857142857142858,0.14285714285714285,0.5714285714285714,0,1,104,167,1,1,7
2012-05-18,False,129.0,260.0,1.0,81.0,420.0,0.0,1,1.4285714285714286,3.142857142857143,0.5714285714285714,0.8571428571428571,0,5,102,94,0,0,42
2013-06-07,False,119.0,287.0,9.0,15.0,1008.0,-6.0,1,0.8571428571428571,3.4285714285714284,0.14285714285714285,1.0,0,1,101,25,5,5,40
2007-09-12,False,4.0,1380.0,0.0,23.0,913.0,1.0,1,0.8571428571428571,1.2857142857142858,0.7142857142857143,0.7142857142857143,2,1,66,157,5,5,79
2019-01-12,True,100.0,1229.0,0.0,29.0,1481.0,0.0,1,2.2857142857142856,1.7142857142857142,0.8571428571428571,0.8571428571428571,0,0,197,87,0,0,1
2016-06-22,True,12.0,982.0,-3.0,33.0,768.0,2.0,1,1.8571428571428572,1.0,0.7142857142857143,0.5714285714285714,2,1,90,150,5,5,78
2012-12-18,True,86.0,428.0,-9.0,97.0,390.0,17.0,1,1.4285714285714286,0.7142857142857143,0.5714285714285714,0.5714285714285714,4,1,138,88,0,0,86
2005-06-19,False,127.0,367.0,1.0,111.0,428.0,-6.0,1,0.42857142857142855,0.8571428571428571,0.14285714285714285,0.2857142857142857,2,1,104,44,1,1,40
2023-03-28,False,32.0,1500.18,1.0,61.0,1391.7,1.0,1,1.1428571428571428,1.0,0.5714285714285714,0.42857142857142855,1,4,46,141,2,2,19
2007-02-07,False,4.0,1523.0,0.0,3.0,1551.0,0.0,1,2.0,2.0,0.7142857142857143,0.5714285714285714,0,0,66,8,5,3,42
2012-06-09,False,40.0,614.0,-3.0,11.0,994.0,-2.0,1,1.0,1.8571428571428572,0.42857142857142855,0.7142857142857143,1,4,196,40,3,3,40
2019-01-06,True,118.0,1160.0,0.0,97.0,1240.0,0.0,1,2.0,1.7142857142857142,0.7142857142857143,0.5714285714285714,3,0,182,85,0,0,1
2012-12-03,False,172.0,108.0,12.0,33.0,719.0,-1.0,1,2.0,1.8571428571428572,0.5714285714285714,0.5714285714285714,0,0,82,11,0,0,37
2007-09-08,False,106.0,292.0,4.0,35.0,768.0,0.0,1,0.5714285714285714,2.2857142857142856,0.14285714285714285,0.5714285714285714,0,2,119,137,5,5,79
2013-06-18,False,40.0,666.0,-2.0,67.0,506.0,10.0,1,1.2857142857142858,2.7142857142857144,0.5714285714285714,0.7142857142857143,2,3,168,87,0,0,40
2011-03-27,False,120.0,240.0,1.0,16.0,931.0,1.0,1,0.7142857142857143,1.2857142857142858,0.2857142857142857,0.5714285714285714,0,0,44,71,1,1,7
2011-08-10,False,80.0,398.0,-14.0,65.0,487.0,13.0,1,0.14285714285714285,1.2857142857142858,0.0,0.7142857142857143,2,1,24,141,3,2,42
2021-11-15,False,210.0,782.71,0.0,5.0,1750.16,2.0,1,0.2857142857142857,3.5714285714285716,0.0,0.8571428571428571,0,5,155,58,5,5,40
2014-10-10,False,69.0,450.0,13.0,124.0,250.0,13.0,1,1.1428571428571428,1.5714285714285714,0.5714285714285714,0.42857142857142855,3,2,94,98,0,0,42
2008-09-10,False,198.0,7.0,2.0,13.0,1007.0,2.0,1,0.5714285714285714,2.0,0.0,0.5714285714285714,0,0,63,151,5,5,40
2002-06-16,True,19.0,665.0,2.0,42.0,599.0,-1.0,1,2.7142857142857144,1.2857142857142858,0.8571428571428571,0.7142857142857143,0,0,174,158,5,1,39
2007-03-25,False,144.0,132.0,2.0,115.0,229.0,3.0,1,0.5714285714285714,1.8571428571428572,0.0,0.5714285714285714,0,0,117,172,1,1,7
2006-08-16,False,137.0,128.0,-30.0,76.0,406.0,4.0,1,1.2857142857142858,0.8571428571428571,0.2857142857142857,0.14285714285714285,0,0,126,167,1,1,42
2004-03-17,False,131.0,352.0,2.0,96.0,471.0,-1.0,1,0.8571428571428571,3.0,0.14285714285714285,1.0,0,1,199,187,0,0,42
2005-06-11,True,144.0,323.0,0.0,108.0,442.0,0.0,1,0.5714285714285714,1.0,0.14285714285714285,0.2857142857142857,0,0,103,111,1,1,27
2000-04-16,False,189.0,58.0,1.0,92.0,425.0,1.0,1,0.5,2.3333333333333335,0.0,0.6666666666666666,0,1,20,57,2,2,40
2005-02-27,False,143.0,332.0,0.0,40.0,617.0,2.0,1,1.4285714285714286,1.7142857142857142,0.5714285714285714,0.8571428571428571,1,2,117,167,1,1,27
2019-06-06,True,4.0,1647.0,-1.0,16.0,1554.0,2.0,1,2.857142857142857,2.0,0.8571428571428571,0.5714285714285714,1,3,58,128,5,5,80
2023-01-06,True,154.0,1023.52,-1.0,49.0,1438.13,-2.0,1,0.0,0.5714285714285714,0.0,0.2857142857142857,0,5,199,156,0,0,45
2020-10-10,False,24.0,1539.0,0.0,14.0,1602.0,-1.0,1,1.5714285714285714,3.857142857142857,0.7142857142857143,0.8571428571428571,0,2,190,70,5,5,80
2021-06-15,False,12.0,1609.12,0.0,2.0,1757.3,0.0,1,2.4285714285714284,2.0,0.8571428571428571,0.8571428571428571,2,3,70,66,5,5,78
2011-03-25,False,36.0,654.0,-1.0,2.0,1730.0,0.0,1,2.4285714285714284,2.5714285714285716,0.7142857142857143,0.8571428571428571,0,1,83,128,5,5,79
2013-08-14,False,13.0,995.0,-1.0,19.0,960.0,-3.0,1,3.857142857142857,3.0,1.0,1.0,0,0,25,192,5,2,42
2003-12-12,True,75.0,515.0,-2.0,34.0,621.0,-6.0,1,1.5714285714285714,2.5714285714285716,0.7142857142857143,0.8571428571428571,0,1,96,56,1,1,70
2014-07-12,False,3.0,1242.0,-1.0,15.0,981.0,0.0,1,2.2857142857142856,2.0,0.8571428571428571,0.8571428571428571,0,1,27,128,3,5,39
2011-10-08,False,163.0,106.0,13.0,84.0,407.0,-12.0,1,1.2857142857142858,1.0,0.2857142857142857,0.5714285714285714,0,1,78,5,1,1,7
2008-12-23,False,188.0,32.0,1.0,200.0,5.0,1.0,1,0.42857142857142855,0.42857142857142855,0.0,0.0,1,1,52,166,1,1,42
2019-10-15,False,202.0,872.0,2.0,94.0,1253.0,7.0,1,0.5714285714285714,0.8571428571428571,0.14285714285714285,0.2857142857142857,1,2,171,102,0,0,40
2021-06-08,False,53.0,1413.01,0.0,27.0,1511.88,0.0,1,2.142857142857143,0.42857142857142855,0.5714285714285714,0.14285714285714285,2,3,55,144,3,3,40
2009-06-06,False,78.0,443.0,2.0,31.0,766.0,-4.0,1,0.7142857142857143,2.7142857142857144,0.2857142857142857,0.8571428571428571,0,1,194,93,0,0,40
2018-11-20,False,22.0,1515.0,-1.0,47.0,1422.0,2.0,1,1.2857142857142858,1.5714285714285714,0.42857142857142855,0.7142857142857143,2,3,185,123,1,1,42
2004-01-28,False,176.0,161.0,1.0,185.0,117.0,0.0,1,1.8571428571428572,1.0,0.42857142857142855,0.0,0,0,28,53,2,2,42
2009-06-10,False,166.0,96.0,1.0,20.0,870.0,-3.0,1,0.7142857142857143,2.0,0.14285714285714285,0.7142857142857143,0,3,63,159,5,5,40
2015-10-09,True,203.0,6.0,1.0,120.0,287.0,19.0,1,0.14285714285714285,0.7142857142857143,0.0,0.2857142857142857,0,0,166,132,1,1,40
2000-11-15,False,20.0,637.0,-5.0,74.0,479.0,4.0,1,1.25,4.428571428571429,0.75,0.8571428571428571,0,0,157,11,5,0,42
2012-11-14,False,86.0,428.0,-9.0,24.0,810.0,1.0,1,1.8571428571428572,2.0,0.5714285714285714,0.8571428571428571,0,5,138,93,0,0,40
2012-08-15,False,10.0,1017.0,0.0,42.0,626.0,-2.0,1,1.2857142857142858,0.7142857142857143,0.42857142857142855,0.42857142857142855,1,0,51,163,5,5,42
2009-03-28,False,98.0,362.0,-1.0,22.0,831.0,1.0,1,0.42857142857142855,1.8571428571428572,0.14285714285714285,0.7142857142857143,0,0,119,175,5,5,40
2021-03-29,False,128.0,1115.0,0.0,104.0,1187.0,0.0,1,1.2857142857142858,1.1428571428571428,0.42857142857142855,0.5714285714285714,2,2,183,96,1,1,7
